OrderID	FarmerID	RetailerID	OrderDate	TotalAmount	Status	PaymentStatus
29391	62	80	2024-05-30	1424.9199999999998	Placed	Paid
29392	81	187	2024-10-14	692.5899999999999	Shipped	Paid
29393	84	123	2024-09-01	111.37	Shipped	Paid
29394	72	71	2024-02-14	505.4599999999999	Placed	Pending
29395	32	139	2024-08-29	526.35	Placed	Pending
29396	57	115	2024-09-27	1463.31	Shipped	Paid
29397	4	158	2024-03-22	332.16	Placed	Paid
29398	15	157	2024-08-14	1481.96	Shipped	Paid
29399	38	123	2024-12-14	684.55	Placed	Pending
29400	62	114	2024-01-17	370.15999999999997	Placed	Pending
29401	7	35	2024-10-30	1012.64	Delivered	Pending
29402	54	41	2024-01-25	754.8199999999999	Shipped	Paid
29403	7	99	2024-08-26	308.3	Delivered	Pending
29404	3	86	2024-05-26	617.8299999999999	Delivered	Pending
29405	90	67	2024-06-06	646.1700000000001	Shipped	Pending
29406	58	50	2024-04-14	39.13	Placed	Paid
29407	81	34	2024-04-11	549.87	Placed	Pending
29408	21	158	2024-02-11	810.9	Delivered	Pending
29409	48	188	2024-07-29	1571.51	Delivered	Paid
29410	40	128	2024-06-18	1891.24	Shipped	Pending
29411	59	183	2024-12-25	1936.84	Placed	Paid
29412	88	168	2024-02-16	411.04	Shipped	Pending
29413	17	183	2024-08-03	284.16999999999996	Placed	Pending
29414	12	93	2024-11-23	729.17	Delivered	Paid
29415	10	167	2024-12-05	2360.99	Placed	Paid
29416	63	17	2024-09-01	240.66	Placed	Pending
29417	76	94	2024-01-31	741.77	Shipped	Paid
29418	49	46	2024-05-27	65.6	Delivered	Paid
29419	86	19	2024-12-04	1022.6	Placed	Pending
29420	86	146	2024-12-12	20.88	Shipped	Paid
29421	96	34	2024-11-13	1800.0	Placed	Pending
29422	9	12	2024-01-10	101.4	Placed	Pending
29423	38	194	2024-12-11	2319.2799999999997	Placed	Paid
29424	56	182	2024-06-19	1003.23	Shipped	Paid
29425	62	192	2024-09-18	1702.0400000000002	Placed	Pending
29426	94	126	2024-10-25	843.69	Shipped	Pending
29427	65	82	2024-12-08	1841.56	Shipped	Pending
29428	97	28	2024-01-05	663.71	Shipped	Paid
29429	83	165	2024-08-14	2513.11	Shipped	Paid
29430	86	157	2024-05-29	1862.6200000000001	Shipped	Pending
29431	20	115	2024-09-22	756.2	Shipped	Pending
29432	34	89	2024-07-04	677.25	Delivered	Paid
29433	29	9	2024-09-18	435.36	Shipped	Paid
29434	45	26	2024-07-12	942.68	Placed	Pending
29435	74	191	2024-12-13	100.36	Delivered	Pending
29436	43	190	2024-09-23	1510.8600000000001	Shipped	Pending
29437	86	38	2024-08-08	1170.3	Delivered	Pending
29438	56	169	2024-06-30	894.31	Placed	Pending
29439	42	92	2024-08-10	441.42999999999995	Delivered	Paid
29440	28	6	2024-05-24	647.82	Shipped	Paid
29441	80	184	2024-01-08	954.3199999999999	Shipped	Pending
29442	31	115	2024-05-04	590.38	Placed	Paid
29443	67	99	2024-09-24	2279.44	Placed	Paid
29444	10	87	2024-02-25	1446.3400000000001	Shipped	Pending
29445	12	88	2024-11-04	1205.97	Placed	Pending
29446	34	198	2024-05-13	1459.38	Shipped	Pending
29447	89	193	2024-01-09	957.39	Placed	Paid
29448	64	50	2024-12-10	338.05	Placed	Pending
29449	21	35	2024-03-15	664.46	Shipped	Paid
29450	39	143	2024-05-02	750.2099999999999	Placed	Paid
29451	4	169	2024-06-19	709.42	Shipped	Pending
29452	95	143	2024-12-02	1678.01	Placed	Pending
29453	25	38	2024-11-29	837.04	Delivered	Paid
29454	59	4	2024-01-26	1646.1	Shipped	Pending
29455	7	171	2024-04-04	64.15	Placed	Paid
29456	71	26	2024-08-22	391.3	Shipped	Paid
29457	86	176	2024-02-10	1159.69	Placed	Pending
29458	28	121	2024-10-11	1386.91	Placed	Paid
29459	41	41	2024-10-22	1225.38	Placed	Paid
29460	83	25	2024-03-31	627.12	Shipped	Paid
29461	36	100	2024-02-11	780.0	Shipped	Pending
29462	24	107	2024-09-28	73.92	Shipped	Paid
29463	77	71	2024-11-02	700.0	Shipped	Paid
29464	9	60	2024-04-23	159.65	Placed	Paid
29465	28	153	2024-11-21	786.4599999999999	Placed	Pending
29466	76	199	2024-01-10	500.56	Delivered	Pending
29467	33	62	2024-02-28	50.4	Placed	Pending
29468	74	18	2024-05-14	879.9499999999999	Placed	Pending
29469	2	78	2024-05-22	619.74	Delivered	Pending
29470	33	30	2024-04-10	1293.6100000000001	Delivered	Pending
29471	95	143	2024-10-28	940.6	Shipped	Pending
29472	56	64	2024-09-12	538.86	Shipped	Pending
29473	23	144	2024-07-07	1093.46	Placed	Pending
29474	34	25	2024-08-14	620.99	Delivered	Paid
29475	58	103	2024-06-08	205.08	Delivered	Pending
29476	83	53	2024-02-04	959.94	Delivered	Paid
29477	74	9	2024-07-08	1062.72	Delivered	Pending
29478	96	36	2024-07-15	1515.49	Delivered	Pending
29479	32	111	2024-07-11	398.52000000000004	Shipped	Pending
29480	59	43	2024-03-17	1096.79	Placed	Paid
29481	88	68	2024-07-29	478.49	Delivered	Pending
29482	28	2	2024-09-22	1565.61	Delivered	Pending
29483	49	114	2024-01-09	1229.42	Placed	Paid
29484	7	19	2024-10-23	1193.92	Placed	Paid
29485	91	51	2024-04-10	659.5500000000001	Shipped	Pending
29486	75	145	2024-04-07	1276.94	Placed	Pending
29487	29	1	2024-09-19	353.25	Placed	Paid
29488	68	116	2024-01-04	1143.73	Delivered	Pending
29489	37	68	2024-01-01	328.84000000000003	Delivered	Pending
29490	80	181	2024-07-10	292.74	Shipped	Pending
29491	32	183	2024-04-07	23.76	Placed	Pending
29492	56	156	2024-05-19	851.28	Delivered	Paid
29493	74	50	2024-11-28	1351.45	Placed	Paid
29494	48	134	2024-02-17	645.58	Shipped	Paid
29495	53	17	2024-06-23	789.36	Shipped	Paid
29496	29	142	2024-11-01	135.16	Placed	Paid
29497	41	153	2024-02-07	942.47	Delivered	Paid
29498	61	10	2024-05-22	731.8	Placed	Pending
29499	68	13	2024-10-29	829.86	Delivered	Pending
29500	68	88	2024-04-05	205.44	Delivered	Pending
29501	67	196	2024-08-17	240.32999999999998	Delivered	Pending
29502	4	155	2024-02-06	636.3100000000001	Shipped	Pending
29503	77	193	2024-03-12	1796.85	Shipped	Paid
29504	2	187	2024-04-28	922.5	Delivered	Pending
29505	51	108	2024-12-01	1054.5	Shipped	Paid
29506	99	108	2024-03-29	876.88	Shipped	Pending
29507	77	140	2024-11-06	1137.44	Delivered	Paid
29508	21	160	2024-12-12	1123.56	Shipped	Paid
29509	85	190	2024-08-08	23.7	Placed	Pending
29510	50	138	2024-08-18	624.21	Shipped	Pending
29511	86	80	2024-12-10	429.91999999999996	Delivered	Pending
29512	19	156	2024-07-30	1417.58	Delivered	Paid
29513	13	85	2024-09-20	665.73	Delivered	Paid
29514	78	37	2024-07-14	581.6600000000001	Shipped	Paid
29515	89	59	2024-11-03	1650.49	Shipped	Pending
29516	7	152	2024-02-13	125.86	Delivered	Paid
29517	27	172	2024-09-25	541.54	Delivered	Pending
29518	58	82	2024-09-08	775.19	Shipped	Pending
29519	80	167	2024-10-22	848.8399999999999	Placed	Pending
29520	29	61	2024-09-17	698.56	Placed	Paid
29521	46	59	2024-04-23	1559.25	Placed	Pending
29522	8	146	2024-02-22	757.62	Placed	Pending
29523	46	172	2024-11-28	241.08	Placed	Paid
29524	26	179	2024-09-07	641.28	Delivered	Paid
29525	84	133	2024-01-04	1716.1399999999999	Placed	Pending
29526	35	186	2024-08-02	898.6	Placed	Paid
29527	61	131	2024-09-11	1039.24	Delivered	Paid
29528	41	169	2024-12-21	1059.2	Shipped	Pending
29529	23	16	2024-10-28	1301.14	Delivered	Pending
29530	21	15	2024-11-19	463.14	Placed	Pending
29531	2	46	2024-11-08	1008.2799999999999	Placed	Paid
29532	99	97	2024-10-21	327.6	Placed	Paid
29533	11	12	2024-06-14	893.8300000000002	Placed	Paid
29534	59	7	2024-07-27	878.4200000000001	Delivered	Pending
29535	95	134	2024-03-03	598.5999999999999	Delivered	Paid
29536	84	144	2024-08-31	361.62	Shipped	Pending
29537	75	163	2024-02-23	1277.39	Delivered	Pending
29538	69	194	2024-10-03	134.72	Shipped	Pending
29539	48	195	2024-02-08	1422.68	Delivered	Pending
29540	46	10	2024-07-04	354.65	Shipped	Pending
29541	97	7	2024-06-09	971.26	Placed	Pending
29542	41	127	2024-08-09	878.9000000000001	Delivered	Pending
29543	78	100	2024-11-20	1785.18	Delivered	Pending
29544	82	57	2024-10-26	1642.72	Delivered	Pending
29545	63	43	2024-09-18	778.15	Delivered	Pending
29546	82	129	2024-09-28	117.03	Shipped	Pending
29547	38	198	2024-07-14	34.2	Placed	Paid
29548	11	188	2024-09-11	804.62	Delivered	Pending
29549	43	111	2024-01-04	1190.1	Shipped	Pending
29550	62	118	2024-05-15	290.72	Placed	Pending
29551	41	18	2024-02-16	469.76	Placed	Paid
29552	79	70	2024-07-05	576.76	Shipped	Pending
29553	52	172	2024-07-10	965.65	Placed	Pending
29554	19	198	2024-06-17	995.83	Delivered	Pending
29555	24	173	2024-06-15	590.73	Delivered	Pending
29556	62	71	2024-09-19	2177.57	Shipped	Paid
29557	49	68	2024-03-17	695.89	Placed	Pending
29558	39	126	2024-04-28	1125.62	Placed	Paid
29559	88	155	2024-09-03	294.75	Placed	Pending
29560	86	25	2024-03-03	309.34000000000003	Placed	Pending
29561	29	90	2024-07-24	678.31	Delivered	Paid
29562	33	182	2024-02-18	720.8	Delivered	Pending
29563	88	73	2024-02-01	1246.43	Placed	Pending
29564	79	196	2024-10-15	1795.0700000000002	Placed	Paid
29565	69	16	2024-09-01	1415.0	Placed	Paid
29566	27	132	2024-04-22	208.12	Placed	Pending
29567	10	7	2024-11-06	501.65	Shipped	Pending
29568	40	74	2024-10-05	1161.57	Delivered	Paid
29569	57	157	2024-03-01	817.08	Placed	Pending
29570	5	46	2024-03-07	1797.16	Delivered	Paid
29571	81	173	2024-09-05	362.85	Shipped	Pending
29572	17	74	2024-01-22	1701.62	Shipped	Paid
29573	81	130	2024-04-27	730.27	Delivered	Pending
29574	6	114	2024-04-05	323.68	Delivered	Paid
29575	54	189	2024-03-08	560.98	Shipped	Paid
29576	47	124	2024-04-12	1378.23	Placed	Pending
29577	72	157	2024-02-21	695.85	Placed	Pending
29578	99	147	2024-08-25	1290.3	Placed	Paid
29579	96	149	2024-03-01	683.25	Placed	Pending
29580	76	6	2024-04-03	213.90999999999997	Shipped	Paid
29581	72	20	2024-07-09	553.1600000000001	Placed	Paid
29582	81	77	2024-08-06	963.48	Placed	Pending
29583	74	3	2024-12-19	53.4	Delivered	Paid
29584	88	55	2024-12-19	785.0899999999999	Placed	Paid
29585	26	121	2024-04-02	1059.48	Delivered	Pending
29586	1	29	2024-05-05	2278.02	Shipped	Paid
29587	81	25	2024-02-08	1163.24	Shipped	Pending
29588	28	69	2024-12-26	529.65	Delivered	Pending
29589	43	70	2024-11-12	1345.4899999999998	Placed	Paid
29590	14	88	2024-09-07	1973.52	Placed	Pending
29591	2	96	2024-02-04	1112.3400000000001	Placed	Pending
29592	83	70	2024-08-14	86.97	Shipped	Paid
29593	59	178	2024-01-04	1326.21	Shipped	Paid
29594	85	34	2024-10-18	2303.6099999999997	Placed	Pending
29595	49	13	2024-09-18	104.0	Shipped	Pending
29596	57	119	2024-03-17	849.72	Delivered	Pending
29597	4	15	2024-03-10	1015.23	Delivered	Paid
29598	32	99	2024-02-01	713.1	Shipped	Paid
29599	61	194	2024-04-04	254.28	Shipped	Pending
29600	38	147	2024-05-22	301.12	Placed	Pending
29601	19	119	2024-08-05	1735.53	Shipped	Pending
29602	91	196	2024-02-19	436.65999999999997	Delivered	Paid
29603	33	68	2024-09-24	327.21000000000004	Delivered	Pending
29604	61	108	2024-04-30	1255.85	Shipped	Pending
29605	80	31	2024-04-21	478.0	Placed	Paid
29606	33	168	2024-03-01	372.24	Delivered	Pending
29607	59	95	2024-08-21	1257.83	Placed	Paid
29608	60	169	2024-05-24	485.96	Shipped	Pending
29609	30	48	2024-01-27	174.0	Shipped	Paid
29610	37	184	2024-08-07	670.79	Delivered	Pending
29611	64	166	2024-09-23	470.6	Shipped	Pending
29612	62	105	2024-05-22	970.29	Delivered	Paid
29613	18	108	2024-07-21	1037.12	Shipped	Paid
29614	9	46	2024-06-06	1118.13	Shipped	Pending
29615	49	173	2024-08-16	854.3299999999999	Shipped	Paid
29616	69	151	2024-06-26	1021.13	Placed	Paid
29617	20	96	2024-12-27	477.9	Delivered	Pending
29618	36	53	2024-01-31	584.91	Shipped	Pending
29619	1	113	2024-04-04	1006.9300000000001	Shipped	Paid
29620	80	117	2024-05-15	105.33000000000001	Delivered	Paid
29621	19	100	2024-07-25	209.61	Shipped	Pending
29622	47	189	2024-11-23	841.17	Shipped	Paid
29623	32	178	2024-07-17	292.65	Placed	Paid
29624	34	35	2024-12-10	270.81	Shipped	Paid
29625	43	38	2024-07-05	233.42	Shipped	Paid
29626	33	52	2024-02-15	595.5	Delivered	Paid
29627	61	43	2024-11-03	221.70000000000002	Shipped	Pending
29628	85	157	2024-03-26	1483.6599999999999	Placed	Pending
29629	50	160	2024-01-12	753.91	Shipped	Paid
29630	69	38	2024-06-16	656.88	Shipped	Paid
29631	4	12	2024-05-10	1342.8200000000002	Delivered	Pending
29632	10	95	2024-06-28	112.16	Placed	Paid
29633	98	28	2024-04-21	454.94	Delivered	Paid
29634	68	20	2024-01-07	545.55	Placed	Paid
29635	36	99	2024-06-17	827.09	Shipped	Pending
29636	24	110	2024-03-14	158.63	Delivered	Pending
29637	42	112	2024-08-25	1740.28	Delivered	Pending
29638	43	146	2024-09-02	2318.72	Shipped	Pending
29639	41	183	2024-10-23	901.64	Placed	Paid
29640	43	199	2024-10-01	309.6	Placed	Pending
29641	62	100	2024-04-14	583.97	Placed	Pending
29642	64	83	2024-11-08	720.34	Delivered	Pending
29643	92	91	2024-04-14	468.35	Placed	Pending
29644	38	15	2024-11-04	1175.32	Delivered	Pending
29645	4	157	2024-11-29	170.23	Placed	Paid
29646	22	193	2024-07-12	1793.97	Shipped	Pending
29647	26	75	2024-05-30	937.21	Shipped	Paid
29648	59	41	2024-11-06	452.82	Shipped	Pending
29649	93	145	2024-11-14	487.58	Shipped	Paid
29650	88	113	2024-05-03	692.08	Placed	Pending
29651	74	70	2024-02-16	258.18	Shipped	Pending
29652	13	198	2024-10-09	1159.95	Shipped	Pending
29653	58	11	2024-05-06	1500.9	Shipped	Paid
29654	48	7	2024-02-05	972.8399999999999	Shipped	Paid
29655	18	4	2024-09-16	1748.1100000000001	Delivered	Paid
29656	76	33	2024-09-29	1616.58	Shipped	Paid
29657	64	119	2024-08-20	1306.3600000000001	Delivered	Paid
29658	60	49	2024-02-25	1063.27	Delivered	Pending
29659	90	195	2024-02-06	1438.49	Delivered	Paid
29660	69	169	2024-04-22	828.0799999999999	Placed	Paid
29661	1	134	2024-09-20	1147.7	Placed	Pending
29662	13	160	2024-07-23	1558.75	Delivered	Paid
29663	92	161	2024-06-17	1918.37	Placed	Pending
29664	94	112	2024-04-16	20.14	Shipped	Pending
29665	57	184	2024-04-02	885.38	Shipped	Pending
29666	21	20	2024-12-17	249.48	Shipped	Paid
29667	75	151	2024-03-19	661.54	Shipped	Pending
29668	9	199	2024-03-22	846.56	Shipped	Paid
29669	66	16	2024-02-10	937.04	Placed	Paid
29670	69	172	2024-02-24	1286.48	Placed	Paid
29671	37	190	2024-06-13	927.11	Delivered	Paid
29672	27	188	2024-12-01	1054.02	Shipped	Paid
29673	88	26	2024-01-25	105.6	Delivered	Pending
29674	19	89	2024-05-08	1130.0	Delivered	Paid
29675	40	43	2024-11-03	87.45	Shipped	Pending
29676	49	52	2024-06-14	2239.33	Delivered	Pending
29677	38	12	2024-06-22	641.74	Shipped	Paid
29678	54	64	2024-05-23	959.99	Shipped	Pending
29679	41	106	2024-06-06	812.0	Shipped	Paid
29680	56	131	2024-06-02	90.4	Placed	Pending
29681	68	89	2024-06-17	742.72	Delivered	Paid
29682	93	70	2024-04-13	541.26	Shipped	Paid
29683	44	128	2024-04-02	844.36	Shipped	Paid
29684	73	189	2024-02-20	343.2	Delivered	Paid
29685	92	6	2024-08-13	714.16	Delivered	Pending
29686	84	15	2024-05-15	809.86	Placed	Pending
29687	57	122	2024-10-18	730.4599999999999	Placed	Pending
29688	1	137	2024-06-21	518.87	Shipped	Pending
29689	79	80	2024-12-16	1829.21	Placed	Paid
29690	91	83	2024-05-15	132.3	Placed	Pending
29691	94	19	2024-04-27	1526.24	Delivered	Paid
29692	88	76	2024-12-26	13.65	Placed	Paid
29693	36	92	2024-11-22	1293.4699999999998	Shipped	Paid
29694	11	110	2024-02-18	671.1800000000001	Shipped	Pending
29695	69	25	2024-07-31	821.56	Delivered	Pending
29696	50	60	2024-03-30	108.0	Placed	Paid
29697	18	104	2024-12-15	1068.03	Shipped	Pending
29698	44	38	2024-09-22	794.2	Shipped	Paid
29699	15	41	2024-11-24	462.0	Shipped	Paid
29700	12	31	2024-02-18	1786.73	Shipped	Paid
29701	65	123	2024-05-24	1020.13	Placed	Paid
29702	88	112	2024-08-13	1687.6	Placed	Paid
29703	62	82	2024-08-13	1493.73	Delivered	Pending
29704	17	43	2024-06-06	992.7599999999999	Placed	Paid
29705	97	158	2024-03-12	432.76	Delivered	Paid
29706	58	89	2024-07-29	541.17	Shipped	Pending
29707	14	100	2024-04-12	167.18	Placed	Pending
29708	14	67	2024-10-28	308.36	Placed	Paid
29709	57	130	2024-03-29	1217.18	Shipped	Paid
29710	91	80	2024-01-20	1117.35	Shipped	Pending
29711	83	158	2024-11-29	863.48	Shipped	Pending
29712	97	54	2024-08-01	1564.63	Placed	Paid
29713	9	154	2024-06-26	736.64	Placed	Paid
29714	30	98	2024-03-09	1425.67	Shipped	Paid
29715	81	117	2024-01-26	567.75	Delivered	Paid
29716	6	161	2024-05-25	555.1	Shipped	Pending
29717	98	117	2024-10-18	694.1400000000001	Shipped	Pending
29718	62	59	2024-08-28	573.29	Delivered	Paid
29719	58	24	2024-03-01	335.84000000000003	Placed	Pending
29720	83	134	2024-02-13	1539.5	Placed	Paid
29721	76	144	2024-10-31	1116.22	Delivered	Pending
29722	70	155	2024-08-08	858.27	Delivered	Paid
29723	50	35	2024-10-05	132.82	Delivered	Pending
29724	12	49	2024-04-30	34.2	Delivered	Pending
29725	13	98	2024-03-28	1459.5900000000001	Shipped	Pending
29726	42	180	2024-03-01	861.29	Placed	Paid
29727	20	174	2024-10-31	946.71	Placed	Paid
29728	10	148	2024-01-08	1051.52	Placed	Paid
29729	36	166	2024-11-09	549.38	Shipped	Paid
29730	87	135	2024-04-12	664.4399999999999	Delivered	Pending
29731	14	66	2024-08-29	356.28000000000003	Placed	Pending
29732	64	14	2024-06-05	689.28	Delivered	Pending
29733	50	16	2024-08-25	14.4	Delivered	Pending
29734	4	27	2024-10-02	124.19	Delivered	Paid
29735	58	62	2024-01-12	553.45	Shipped	Pending
29736	76	18	2024-05-18	8.42	Placed	Pending
29737	96	159	2024-06-18	726.17	Shipped	Paid
29738	54	42	2024-09-27	713.19	Delivered	Pending
29739	48	102	2024-10-29	232.5	Placed	Paid
29740	32	146	2024-11-15	664.3000000000001	Delivered	Paid
29741	76	136	2024-06-24	1486.72	Placed	Paid
29742	85	29	2024-02-06	606.2	Shipped	Paid
29743	36	40	2024-04-03	577.8000000000001	Delivered	Paid
29744	73	161	2024-02-13	1508.85	Shipped	Pending
29745	22	173	2024-02-13	1338.5700000000002	Delivered	Pending
29746	22	1	2024-08-24	88.3	Shipped	Paid
29747	37	170	2024-01-09	61.56	Placed	Pending
29748	93	124	2024-02-14	322.44	Shipped	Pending
29749	90	98	2024-05-17	161.52	Placed	Pending
29750	82	151	2024-09-23	345.94999999999993	Placed	Pending
29751	43	41	2024-06-07	613.48	Shipped	Pending
29752	72	147	2024-09-16	763.78	Shipped	Pending
29753	89	134	2024-04-25	721.5300000000001	Placed	Paid
29754	24	42	2024-06-05	208.78	Shipped	Paid
29755	8	69	2024-03-31	616.8199999999999	Placed	Pending
29756	66	23	2024-09-29	472.8	Placed	Pending
29757	39	148	2024-04-03	675.31	Placed	Pending
29758	85	149	2024-04-18	835.54	Shipped	Pending
29759	73	138	2024-11-03	48.4	Placed	Pending
29760	83	79	2024-09-30	317.88	Shipped	Pending
29761	92	121	2024-09-13	1547.4099999999999	Shipped	Paid
29762	97	151	2024-11-17	1582.15	Delivered	Paid
29763	88	66	2024-02-26	247.38	Delivered	Paid
29764	61	39	2024-04-12	1031.55	Delivered	Paid
29765	20	145	2024-12-21	1228.93	Placed	Paid
29766	62	36	2024-11-28	981.94	Placed	Paid
29767	66	197	2024-08-12	272.38	Shipped	Paid
29768	25	32	2024-12-08	735.16	Placed	Paid
29769	64	58	2024-07-23	781.7	Shipped	Paid
29770	91	164	2024-06-27	244.8	Delivered	Paid
29771	6	189	2024-10-12	1012.52	Shipped	Pending
29772	64	68	2024-09-21	163.2	Placed	Pending
29773	41	42	2024-12-14	914.4000000000001	Placed	Paid
29774	71	191	2024-06-21	234.22	Placed	Paid
29775	24	102	2024-03-08	244.08	Delivered	Paid
29776	34	138	2024-09-23	266.65	Shipped	Paid
29777	49	6	2024-06-22	1008.8900000000001	Shipped	Pending
29778	100	46	2024-05-13	789.5400000000001	Placed	Pending
29779	66	185	2024-11-19	217.23	Delivered	Paid
29780	26	192	2024-05-03	604.14	Shipped	Pending
29781	85	107	2024-07-20	834.5	Shipped	Pending
29782	16	73	2024-04-10	768.8100000000001	Placed	Paid
29783	42	188	2024-10-22	260.01	Delivered	Pending
29784	63	97	2024-07-17	935.34	Shipped	Pending
29785	15	59	2024-05-23	1438.9099999999999	Shipped	Pending
29786	97	36	2024-09-07	541.07	Shipped	Paid
29787	29	165	2024-10-18	251.68	Placed	Pending
29788	100	195	2024-03-07	1688.5	Shipped	Paid
29789	88	98	2024-11-27	502.98	Shipped	Pending
29790	52	189	2024-11-10	430.92	Shipped	Paid
29791	52	148	2024-08-17	1427.1499999999999	Placed	Paid
29792	76	155	2024-03-06	451.95	Shipped	Pending
29793	72	9	2024-03-31	742.49	Delivered	Paid
29794	76	128	2024-08-25	501.69	Delivered	Pending
29795	45	176	2024-05-16	118.0	Shipped	Paid
29796	21	42	2024-11-04	138.03	Placed	Paid
29797	49	63	2024-11-22	1022.12	Shipped	Paid
29798	13	198	2024-06-03	1498.8600000000001	Delivered	Pending
29799	75	163	2024-06-04	414.75	Placed	Paid
29800	39	59	2024-01-18	970.79	Delivered	Pending
29801	30	145	2024-09-03	46.44	Placed	Pending
29802	90	110	2024-04-24	689.1	Delivered	Paid
29803	23	41	2024-10-29	1600.97	Delivered	Pending
29804	71	139	2024-04-05	446.05	Shipped	Pending
29805	35	155	2024-04-24	378.72	Delivered	Pending
29806	99	71	2024-09-18	169.4	Placed	Paid
29807	19	151	2024-06-10	824.8399999999999	Shipped	Pending
29808	84	22	2024-05-20	1043.81	Shipped	Pending
29809	40	28	2024-08-25	958.1800000000001	Placed	Paid
29810	46	99	2024-12-13	772.24	Delivered	Pending
29811	42	170	2024-02-27	1918.17	Placed	Pending
29812	33	168	2024-11-30	917.6800000000001	Delivered	Paid
29813	31	155	2024-06-04	1954.91	Delivered	Pending
29814	79	56	2024-03-05	1829.47	Shipped	Pending
29815	56	139	2024-08-13	637.06	Shipped	Paid
29816	96	172	2024-04-14	797.88	Shipped	Paid
29817	11	180	2024-05-18	134.6	Delivered	Pending
29818	89	6	2024-10-16	1337.1	Shipped	Paid
29819	65	102	2024-05-13	2212.39	Placed	Paid
29820	88	140	2024-04-11	688.5999999999999	Delivered	Pending
29821	39	16	2024-01-23	790.75	Shipped	Paid
29822	89	41	2024-01-09	874.64	Delivered	Paid
29823	63	113	2024-02-04	697.5	Shipped	Pending
29824	42	112	2024-11-08	1479.0	Shipped	Pending
29825	62	171	2024-12-20	624.26	Delivered	Paid
29826	57	7	2024-10-29	32.0	Shipped	Paid
29827	50	187	2024-07-09	102.34	Delivered	Pending
29828	53	167	2024-01-24	113.34	Shipped	Paid
29829	15	90	2024-05-13	1057.82	Placed	Pending
29830	82	153	2024-06-29	882.6199999999999	Placed	Pending
29831	3	122	2024-11-12	319.56	Delivered	Paid
29832	39	41	2024-07-06	383.48	Shipped	Paid
29833	96	154	2024-09-16	1136.61	Shipped	Paid
29834	77	114	2024-05-29	1470.48	Shipped	Pending
29835	18	152	2024-10-29	1123.67	Delivered	Pending
29836	31	23	2024-02-09	980.98	Placed	Pending
29837	7	198	2024-02-12	589.36	Delivered	Paid
29838	61	83	2024-01-31	587.6800000000001	Shipped	Paid
29839	23	120	2024-05-16	391.38	Shipped	Paid
29840	38	152	2024-03-24	395.74	Delivered	Pending
29841	20	1	2024-01-18	521.9200000000001	Delivered	Pending
29842	81	174	2024-09-27	419.67	Placed	Pending
29843	28	69	2024-11-03	203.68	Shipped	Pending
29844	85	112	2024-12-10	1287.83	Shipped	Paid
29845	23	24	2024-03-20	516.26	Shipped	Pending
29846	30	106	2024-04-10	278.03999999999996	Placed	Paid
29847	43	126	2024-11-14	932.8700000000001	Delivered	Pending
29848	100	27	2024-05-11	1066.46	Placed	Pending
29849	27	12	2024-01-19	1166.08	Shipped	Paid
29850	26	60	2024-11-23	1450.84	Delivered	Paid
29851	95	24	2024-03-05	223.32	Placed	Pending
29852	40	3	2024-10-29	130.6	Placed	Paid
29853	36	140	2024-11-26	285.68	Delivered	Paid
29854	43	102	2024-01-28	692.02	Delivered	Paid
29855	45	191	2024-12-07	870.85	Shipped	Paid
29856	3	159	2024-03-21	1045.82	Shipped	Paid
29857	23	178	2024-04-08	1104.02	Placed	Pending
29858	4	106	2024-05-18	138.97	Shipped	Pending
29859	54	28	2024-06-24	712.86	Shipped	Pending
29860	18	45	2024-04-20	1455.56	Shipped	Paid
29861	42	80	2024-12-22	1682.0900000000001	Delivered	Pending
29862	9	50	2024-02-28	1642.97	Delivered	Paid
29863	30	63	2024-03-12	738.61	Placed	Pending
29864	85	40	2024-10-18	1127.21	Delivered	Pending
29865	88	132	2024-10-12	1101.06	Delivered	Paid
29866	13	32	2024-11-13	1583.64	Shipped	Pending
29867	78	38	2024-02-23	658.03	Shipped	Paid
29868	78	25	2024-10-28	822.1700000000001	Shipped	Paid
29869	53	114	2024-07-04	273.84	Delivered	Pending
29870	58	63	2024-02-18	1581.89	Shipped	Paid
29871	18	95	2024-08-25	345.12	Shipped	Paid
29872	4	13	2024-02-23	964.16	Delivered	Pending
29873	95	10	2024-06-15	100.38	Placed	Pending
29874	3	41	2024-11-08	226.28	Delivered	Paid
29875	78	81	2024-11-01	974.45	Shipped	Pending
29876	55	40	2024-04-13	357.53999999999996	Delivered	Pending
29877	62	24	2024-02-20	500.72	Delivered	Paid
29878	91	86	2024-02-08	2059.12	Placed	Pending
29879	51	79	2024-11-16	310.46999999999997	Placed	Pending
29880	12	174	2024-05-10	1.06	Placed	Paid
29881	61	159	2024-08-01	1043.76	Delivered	Pending
29882	86	125	2024-04-03	815.6700000000001	Delivered	Pending
29883	46	20	2024-04-20	783.6	Placed	Paid
29884	85	32	2024-11-28	1590.3799999999999	Delivered	Paid
29885	55	40	2024-12-24	894.69	Shipped	Pending
29886	36	61	2024-01-01	35.64	Delivered	Pending
29887	69	25	2024-04-25	965.1800000000001	Shipped	Paid
29888	24	114	2024-08-26	900.44	Delivered	Paid
29889	36	127	2024-05-26	1336.01	Placed	Paid
29890	95	21	2024-01-15	942.74	Shipped	Paid
29891	2	7	2024-10-13	897.15	Delivered	Paid
29892	89	99	2024-12-27	1432.31	Shipped	Paid
29893	46	127	2024-08-09	304.88	Delivered	Paid
