txn_id,accm_txn_complete_time
27971,2024-03-28 00:00:00
27972,2025-01-01 00:00:00
27973,2024-07-27 00:00:00
27974,2024-08-13 00:00:00
27975,2024-07-24 00:00:00
27976,2024-03-11 00:00:00
27977,2024-06-06 00:00:00
27978,2024-04-15 00:00:00
27979,2024-01-27 00:00:00
27980,2024-03-18 00:00:00
27981,2024-05-07 00:00:00
27982,2024-12-26 00:00:00
27983,2024-02-24 00:00:00
27984,2024-05-17 00:00:00
27985,2024-03-22 00:00:00
27986,2024-09-04 00:00:00
27987,2024-09-11 00:00:00
27988,2024-10-06 00:00:00
27989,2024-10-30 00:00:00
27990,2024-05-26 00:00:00
27991,2024-04-02 00:00:00
27992,2024-04-01 00:00:00
27993,2024-05-16 00:00:00
27994,2024-01-15 00:00:00
27995,2024-09-23 00:00:00
27996,2024-05-06 00:00:00
27997,2024-02-22 00:00:00
27998,2024-12-28 00:00:00
27999,2024-12-05 00:00:00
28000,2024-01-05 00:00:00
28001,2024-07-13 00:00:00
28002,2024-05-21 00:00:00
28003,2024-07-09 00:00:00
28004,2024-08-15 00:00:00
28005,2024-05-09 00:00:00
28006,2024-09-03 00:00:00
28007,2024-01-16 00:00:00
28008,2024-09-15 00:00:00
28009,2024-04-20 00:00:00
28010,2024-08-27 00:00:00
28011,2024-12-01 00:00:00
28012,2024-06-04 00:00:00
28013,2024-07-28 00:00:00
28014,2024-02-23 00:00:00
28015,2024-10-07 00:00:00
28016,2024-06-25 00:00:00
28017,2024-07-07 00:00:00
28018,2024-01-16 00:00:00
28019,2024-02-20 00:00:00
28020,2024-08-27 00:00:00
28021,2024-01-29 00:00:00
28022,2024-02-11 00:00:00
28023,2024-12-29 00:00:00
28024,2024-11-28 00:00:00
28025,2024-05-03 00:00:00
28026,2024-09-07 00:00:00
28027,2024-04-23 00:00:00
28028,2024-12-18 00:00:00
28029,2024-11-19 00:00:00
28030,2024-08-01 00:00:00
28031,2024-07-13 00:00:00
28032,2024-02-19 00:00:00
28033,2024-05-31 00:00:00
28034,2024-01-16 00:00:00
28035,2024-03-16 00:00:00
28036,2024-08-03 00:00:00
28037,2024-04-28 00:00:00
28038,2024-03-07 00:00:00
28039,2024-11-30 00:00:00
28040,2024-02-09 00:00:00
28041,2024-01-15 00:00:00
28042,2024-06-08 00:00:00
28043,2024-08-24 00:00:00
28044,2024-11-24 00:00:00
28045,2024-11-15 00:00:00
28046,2024-04-15 00:00:00
28047,2024-07-25 00:00:00
28048,2024-04-14 00:00:00
28049,2024-03-01 00:00:00
28050,2024-03-09 00:00:00
28051,2024-11-29 00:00:00
28052,2024-03-04 00:00:00
28053,2024-03-18 00:00:00
28054,2024-02-13 00:00:00
28055,2024-03-07 00:00:00
28056,2024-03-19 00:00:00
28057,2024-12-12 00:00:00
28058,2024-11-20 00:00:00
28059,2024-04-25 00:00:00
28060,2024-10-24 00:00:00
28061,2024-03-14 00:00:00
28062,2024-03-14 00:00:00
28063,2024-04-22 00:00:00
28064,2024-10-21 00:00:00
28065,2024-06-06 00:00:00
28066,2024-01-29 00:00:00
28067,2024-02-08 00:00:00
28068,2024-11-19 00:00:00
28069,2024-04-17 00:00:00
28070,2024-05-20 00:00:00
28071,2024-10-26 00:00:00
28072,2024-06-07 00:00:00
28073,2024-02-07 00:00:00
28074,2024-10-01 00:00:00
28075,2024-05-27 00:00:00
28076,2024-08-24 00:00:00
28077,2024-10-15 00:00:00
28078,2024-04-07 00:00:00
28079,2024-07-30 00:00:00
28080,2024-06-23 00:00:00
28081,2024-09-05 00:00:00
28082,2024-04-09 00:00:00
28083,2024-03-16 00:00:00
28084,2024-09-05 00:00:00
28085,2024-03-29 00:00:00
28086,2024-03-13 00:00:00
28087,2024-09-09 00:00:00
28088,2024-09-27 00:00:00
28089,2024-09-18 00:00:00
28090,2024-02-22 00:00:00
28091,2024-02-19 00:00:00
28092,2024-09-21 00:00:00
28093,2024-06-06 00:00:00
28094,2024-09-12 00:00:00
28095,2024-12-22 00:00:00
28096,2024-08-18 00:00:00
28097,2024-06-27 00:00:00
28098,2024-01-06 00:00:00
28099,2024-03-31 00:00:00
28100,2024-03-07 00:00:00
28101,2024-04-25 00:00:00
28102,2024-02-17 00:00:00
28103,2024-09-03 00:00:00
28104,2024-11-12 00:00:00
28105,2024-10-30 00:00:00
28106,2024-02-12 00:00:00
28107,2024-04-01 00:00:00
28108,2024-12-11 00:00:00
28109,2024-11-21 00:00:00
28110,2024-11-19 00:00:00
28111,2024-12-24 00:00:00
28112,2024-03-09 00:00:00
28113,2024-02-11 00:00:00
28114,2024-06-08 00:00:00
28115,2024-06-26 00:00:00
28116,2024-11-29 00:00:00
28117,2024-06-20 00:00:00
28118,2024-11-26 00:00:00
28119,2024-08-15 00:00:00
28120,2024-07-18 00:00:00
28121,2024-11-05 00:00:00
28122,2024-07-27 00:00:00
28123,2024-03-23 00:00:00
28124,2024-02-11 00:00:00
28125,2024-06-19 00:00:00
28126,2024-07-08 00:00:00
28127,2024-07-28 00:00:00
28128,2024-04-12 00:00:00
28129,2024-06-24 00:00:00
28130,2024-03-05 00:00:00
28131,2024-12-11 00:00:00
28132,2024-12-14 00:00:00
28133,2024-05-01 00:00:00
28134,2024-04-19 00:00:00
28135,2024-01-13 00:00:00
28136,2024-01-25 00:00:00
28137,2024-06-16 00:00:00
28138,2024-11-22 00:00:00
28139,2024-07-04 00:00:00
28140,2024-02-20 00:00:00
28141,2024-01-19 00:00:00
28142,2024-09-28 00:00:00
28143,2024-01-15 00:00:00
28144,2024-05-13 00:00:00
28145,2024-02-15 00:00:00
28146,2024-08-10 00:00:00
28147,2024-01-25 00:00:00
28148,2024-02-05 00:00:00
28149,2024-05-21 00:00:00
28150,2024-08-15 00:00:00
28151,2024-03-28 00:00:00
28152,2024-12-20 00:00:00
28153,2024-04-26 00:00:00
28154,2024-07-12 00:00:00
28155,2024-05-25 00:00:00
28156,2024-10-09 00:00:00
28157,2024-04-27 00:00:00
28158,2024-06-07 00:00:00
28159,2024-08-20 00:00:00
28160,2024-10-30 00:00:00
28161,2024-02-08 00:00:00
28162,2024-02-03 00:00:00
28163,2024-05-01 00:00:00
28164,2024-04-07 00:00:00
28165,2024-06-28 00:00:00
28166,2024-01-10 00:00:00
28167,2024-07-15 00:00:00
28168,2024-06-09 00:00:00
28169,2024-02-18 00:00:00
28170,2024-07-29 00:00:00
28171,2024-06-30 00:00:00
28172,2024-09-14 00:00:00
28173,2024-12-19 00:00:00
28174,2024-08-13 00:00:00
28175,2024-03-16 00:00:00
28176,2024-11-05 00:00:00
28177,2024-05-17 00:00:00
28178,2024-11-28 00:00:00
28179,2024-02-22 00:00:00
28180,2024-03-31 00:00:00
28181,2024-05-19 00:00:00
28182,2024-06-22 00:00:00
28183,2024-12-02 00:00:00
28184,2024-06-03 00:00:00
28185,2024-10-13 00:00:00
28186,2024-03-16 00:00:00
28187,2024-09-17 00:00:00
28188,2024-03-23 00:00:00
28189,2024-04-10 00:00:00
28190,2024-10-23 00:00:00
28191,2024-10-02 00:00:00
28192,2024-05-22 00:00:00
28193,2024-06-25 00:00:00
28194,2024-04-24 00:00:00
28195,2024-09-10 00:00:00
28196,2024-10-02 00:00:00
28197,2024-10-08 00:00:00
28198,2024-12-04 00:00:00
28199,2024-12-24 00:00:00
28200,2024-04-21 00:00:00
28201,2024-06-20 00:00:00
28202,2024-08-04 00:00:00
28203,2024-01-24 00:00:00
28204,2024-08-05 00:00:00
28205,2024-10-24 00:00:00
28206,2024-08-25 00:00:00
28207,2024-05-21 00:00:00
28208,2024-12-24 00:00:00
28209,2024-09-19 00:00:00
28210,2024-05-03 00:00:00
28211,2024-11-17 00:00:00
28212,2024-12-17 00:00:00
28213,2024-07-29 00:00:00
28214,2024-05-15 00:00:00
28215,2024-06-16 00:00:00
28216,2024-02-05 00:00:00
28217,2024-12-26 00:00:00
28218,2024-08-26 00:00:00
28219,2024-07-07 00:00:00
28220,2024-08-28 00:00:00
28221,2024-10-05 00:00:00
28222,2024-09-14 00:00:00
28223,2024-10-11 00:00:00
28224,2024-01-26 00:00:00
28225,2024-06-05 00:00:00
28226,2024-02-10 00:00:00
28227,2024-05-06 00:00:00
28228,2024-10-21 00:00:00
28229,2024-08-14 00:00:00
28230,2024-04-11 00:00:00
28231,2024-12-17 00:00:00
28232,2024-02-14 00:00:00
28233,2024-01-15 00:00:00
28234,2024-09-24 00:00:00
28235,2024-08-22 00:00:00
28236,2024-01-25 00:00:00
28237,2024-03-10 00:00:00
28238,2024-01-27 00:00:00
28239,2024-11-02 00:00:00
28240,2024-01-18 00:00:00
28241,2024-12-10 00:00:00
28242,2024-02-07 00:00:00
28243,2024-06-10 00:00:00
28244,2024-10-16 00:00:00
28245,2024-07-09 00:00:00
28246,2024-05-20 00:00:00
28247,2024-03-20 00:00:00
28248,2024-06-01 00:00:00
28249,2024-05-28 00:00:00
28250,2024-12-22 00:00:00
28251,2024-10-30 00:00:00
28252,2024-08-04 00:00:00
28253,2024-06-14 00:00:00
28254,2025-01-03 00:00:00
28255,2024-03-01 00:00:00
28256,2024-07-04 00:00:00
28257,2025-01-03 00:00:00
28258,2024-02-28 00:00:00
28259,2024-02-22 00:00:00
28260,2024-02-23 00:00:00
28261,2024-04-13 00:00:00
28262,2024-08-05 00:00:00
28263,2024-05-28 00:00:00
28264,2024-05-18 00:00:00
28265,2024-02-05 00:00:00
28266,2024-03-22 00:00:00
28267,2024-03-16 00:00:00
28268,2024-09-12 00:00:00
28269,2024-08-20 00:00:00
28270,2024-06-24 00:00:00
28271,2024-04-16 00:00:00
28272,2024-09-20 00:00:00
28273,2024-04-03 00:00:00
28274,2024-02-10 00:00:00
28275,2024-06-23 00:00:00
28276,2024-03-21 00:00:00
28277,2024-03-25 00:00:00
28278,2024-09-05 00:00:00
28279,2024-04-29 00:00:00
28280,2024-02-08 00:00:00
28281,2024-10-09 00:00:00
28282,2024-03-01 00:00:00
28283,2024-07-06 00:00:00
28284,2024-05-26 00:00:00
28285,2024-09-19 00:00:00
28286,2024-07-12 00:00:00
28287,2024-04-27 00:00:00
28288,2024-03-27 00:00:00
28289,2024-03-10 00:00:00
28290,2024-06-27 00:00:00
28291,2024-05-27 00:00:00
28292,2024-02-28 00:00:00
28293,2024-03-03 00:00:00
28294,2024-05-18 00:00:00
28295,2024-07-26 00:00:00
28296,2024-01-25 00:00:00
28297,2024-11-08 00:00:00
28298,2024-02-27 00:00:00
28299,2024-12-26 00:00:00
28300,2024-03-22 00:00:00
28301,2024-05-21 00:00:00
28302,2024-06-30 00:00:00
28303,2024-08-20 00:00:00
28304,2024-09-07 00:00:00
28305,2024-02-13 00:00:00
28306,2024-11-21 00:00:00
28307,2024-09-15 00:00:00
28308,2024-01-27 00:00:00
28309,2024-04-21 00:00:00
28310,2024-01-04 00:00:00
28311,2024-07-09 00:00:00
28312,2024-12-21 00:00:00
28313,2024-02-08 00:00:00
28314,2024-11-18 00:00:00
28315,2024-07-21 00:00:00
28316,2024-07-05 00:00:00
28317,2024-08-23 00:00:00
28318,2024-11-09 00:00:00
28319,2024-08-14 00:00:00
28320,2024-05-10 00:00:00
28321,2024-04-27 00:00:00
28322,2024-04-13 00:00:00
28323,2024-06-25 00:00:00
28324,2024-08-05 00:00:00
28325,2024-05-30 00:00:00
28326,2024-03-25 00:00:00
28327,2024-12-20 00:00:00
28328,2024-09-16 00:00:00
28329,2024-02-01 00:00:00
28330,2024-05-14 00:00:00
28331,2024-10-10 00:00:00
28332,2024-04-04 00:00:00
28333,2024-04-01 00:00:00
28334,2024-08-27 00:00:00
28335,2024-10-05 00:00:00
28336,2024-05-02 00:00:00
28337,2024-06-01 00:00:00
28338,2024-08-14 00:00:00
28339,2024-11-17 00:00:00
28340,2024-10-11 00:00:00
28341,2024-07-14 00:00:00
28342,2024-10-30 00:00:00
28343,2024-02-14 00:00:00
28344,2024-12-16 00:00:00
28345,2024-02-25 00:00:00
28346,2024-09-07 00:00:00
28347,2024-04-25 00:00:00
28348,2024-02-27 00:00:00
28349,2024-12-31 00:00:00
28350,2024-05-29 00:00:00
28351,2024-05-15 00:00:00
28352,2024-03-07 00:00:00
28353,2024-04-02 00:00:00
28354,2024-09-08 00:00:00
28355,2024-03-12 00:00:00
28356,2024-05-18 00:00:00
28357,2024-04-06 00:00:00
28358,2024-05-11 00:00:00
28359,2024-07-14 00:00:00
28360,2024-05-05 00:00:00
28361,2024-02-26 00:00:00
28362,2024-10-18 00:00:00
28363,2024-10-12 00:00:00
28364,2024-07-16 00:00:00
28365,2024-12-18 00:00:00
28366,2024-11-11 00:00:00
28367,2024-08-10 00:00:00
28368,2024-07-19 00:00:00
28369,2024-12-30 00:00:00
28370,2024-12-10 00:00:00
28371,2024-09-27 00:00:00
28372,2024-09-28 00:00:00
28373,2024-04-18 00:00:00
28374,2024-08-18 00:00:00
28375,2024-07-19 00:00:00
28376,2024-06-22 00:00:00
28377,2024-01-16 00:00:00
28378,2024-01-12 00:00:00
28379,2024-06-08 00:00:00
28380,2024-11-24 00:00:00
28381,2024-09-23 00:00:00
28382,2024-04-19 00:00:00
28383,2024-09-26 00:00:00
28384,2024-02-15 00:00:00
28385,2024-12-23 00:00:00
28386,2024-04-19 00:00:00
28387,2024-02-28 00:00:00
28388,2024-04-23 00:00:00
28389,2024-06-06 00:00:00
28390,2024-11-08 00:00:00
28391,2024-11-14 00:00:00
28392,2024-09-24 00:00:00
28393,2024-05-03 00:00:00
28394,2024-08-08 00:00:00
28395,2024-01-08 00:00:00
28396,2024-09-11 00:00:00
28397,2024-06-23 00:00:00
28398,2024-12-16 00:00:00
28399,2024-04-29 00:00:00
28400,2024-09-14 00:00:00
28401,2024-12-01 00:00:00
28402,2024-06-07 00:00:00
28403,2024-10-14 00:00:00
28404,2024-12-16 00:00:00
28405,2024-11-20 00:00:00
28406,2024-12-29 00:00:00
28407,2024-08-31 00:00:00
28408,2024-10-13 00:00:00
28409,2024-02-07 00:00:00
28410,2024-10-08 00:00:00
28411,2024-05-27 00:00:00
28412,2024-11-03 00:00:00
28413,2024-06-21 00:00:00
28414,2024-01-26 00:00:00
28415,2024-07-15 00:00:00
28416,2024-12-09 00:00:00
28417,2024-10-23 00:00:00
28418,2024-11-29 00:00:00
28419,2024-05-22 00:00:00
28420,2024-04-02 00:00:00
28421,2024-10-25 00:00:00
28422,2024-12-22 00:00:00
28423,2024-12-14 00:00:00
28424,2024-06-01 00:00:00
28425,2024-08-25 00:00:00
28426,2024-09-14 00:00:00
28427,2024-02-17 00:00:00
28428,2024-02-09 00:00:00
28429,2024-05-18 00:00:00
28430,2024-02-06 00:00:00
28431,2024-11-17 00:00:00
28432,2024-01-22 00:00:00
28433,2024-11-15 00:00:00
28434,2024-08-04 00:00:00
28435,2024-09-11 00:00:00
28436,2024-07-30 00:00:00
28437,2024-09-02 00:00:00
28438,2024-07-05 00:00:00
28439,2024-08-30 00:00:00
28440,2024-07-18 00:00:00
28441,2024-08-29 00:00:00
28442,2024-07-28 00:00:00
28443,2024-03-18 00:00:00
28444,2024-03-06 00:00:00
28445,2024-07-03 00:00:00
28446,2024-06-30 00:00:00
28447,2024-06-24 00:00:00
28448,2024-05-14 00:00:00
28449,2024-07-04 00:00:00
28450,2024-03-19 00:00:00
28451,2024-06-29 00:00:00
28452,2024-12-16 00:00:00
28453,2024-11-18 00:00:00
28454,2024-12-21 00:00:00
28455,2024-07-03 00:00:00
28456,2024-10-03 00:00:00
28457,2024-08-29 00:00:00
28458,2024-06-23 00:00:00
28459,2024-03-16 00:00:00
28460,2024-01-26 00:00:00
28461,2024-02-16 00:00:00
28462,2024-03-13 00:00:00
28463,2024-04-20 00:00:00
28464,2024-01-06 00:00:00
28465,2024-05-16 00:00:00
28466,2024-01-31 00:00:00
28467,2024-07-15 00:00:00
28468,2024-04-19 00:00:00
28469,2024-11-11 00:00:00
28470,2024-02-02 00:00:00
28471,2024-07-15 00:00:00
28472,2024-10-18 00:00:00
28473,2024-11-30 00:00:00
28474,2024-07-14 00:00:00
28475,2024-08-16 00:00:00
28476,2024-01-10 00:00:00
28477,2024-12-09 00:00:00
28478,2024-03-18 00:00:00
28479,2024-11-11 00:00:00
28480,2024-11-09 00:00:00
28481,2024-05-28 00:00:00
28482,2024-07-29 00:00:00
28483,2025-01-04 00:00:00
28484,2024-04-08 00:00:00
28485,2024-05-10 00:00:00
28486,2024-03-22 00:00:00
28487,2024-06-29 00:00:00
28488,2025-01-03 00:00:00
28489,2024-06-25 00:00:00
28490,2024-02-25 00:00:00
28491,2024-02-17 00:00:00
28492,2024-02-22 00:00:00
28493,2024-05-17 00:00:00
28494,2024-09-25 00:00:00
28495,2024-12-07 00:00:00
28496,2024-06-26 00:00:00
28497,2024-03-05 00:00:00
28498,2024-01-16 00:00:00
28499,2024-02-04 00:00:00
28500,2024-07-01 00:00:00
28501,2024-01-16 00:00:00
28502,2024-03-15 00:00:00
28503,2024-05-27 00:00:00
28504,2024-01-30 00:00:00
28505,2024-01-04 00:00:00
28506,2024-06-12 00:00:00
28507,2024-03-27 00:00:00
28508,2024-10-16 00:00:00
28509,2024-12-05 00:00:00
28510,2024-01-18 00:00:00
28511,2024-11-20 00:00:00
28512,2024-11-13 00:00:00
28513,2024-09-28 00:00:00
28514,2024-06-17 00:00:00
28515,2024-12-01 00:00:00
28516,2024-10-19 00:00:00
28517,2024-10-26 00:00:00
28518,2024-03-09 00:00:00
28519,2024-09-05 00:00:00
28520,2024-01-26 00:00:00
28521,2024-10-27 00:00:00
28522,2024-08-06 00:00:00
28523,2024-05-05 00:00:00
28524,2024-09-15 00:00:00
28525,2024-11-24 00:00:00
28526,2024-08-02 00:00:00
28527,2024-11-04 00:00:00
28528,2024-09-30 00:00:00
28529,2024-01-12 00:00:00
28530,2024-06-27 00:00:00
28531,2024-05-13 00:00:00
28532,2024-08-04 00:00:00
28533,2024-11-29 00:00:00
28534,2024-11-25 00:00:00
28535,2024-09-18 00:00:00
28536,2024-08-19 00:00:00
28537,2024-04-09 00:00:00
28538,2024-12-17 00:00:00
28539,2024-04-06 00:00:00
28540,2024-02-18 00:00:00
28541,2024-07-25 00:00:00
28542,2024-09-28 00:00:00
28543,2024-05-13 00:00:00
28544,2024-02-10 00:00:00
28545,2024-05-26 00:00:00
28546,2024-08-22 00:00:00
28547,2024-12-23 00:00:00
28548,2024-02-20 00:00:00
28549,2024-10-02 00:00:00
28550,2024-05-04 00:00:00
28551,2024-03-01 00:00:00
28552,2024-04-26 00:00:00
28553,2024-07-19 00:00:00
28554,2024-09-16 00:00:00
28555,2024-09-06 00:00:00
28556,2024-02-22 00:00:00
28557,2024-12-11 00:00:00
28558,2024-08-03 00:00:00
28559,2024-11-02 00:00:00
28560,2024-06-17 00:00:00
28561,2024-06-25 00:00:00
28562,2024-11-15 00:00:00
28563,2024-08-08 00:00:00
28564,2024-05-11 00:00:00
28565,2024-02-23 00:00:00
28566,2024-03-19 00:00:00
28567,2024-07-19 00:00:00
28568,2024-09-22 00:00:00
28569,2024-02-18 00:00:00
28570,2024-01-21 00:00:00
28571,2024-11-29 00:00:00
28572,2024-08-05 00:00:00
28573,2024-05-01 00:00:00
28574,2024-04-21 00:00:00
28575,2024-08-20 00:00:00
28576,2024-09-03 00:00:00
28577,2024-09-06 00:00:00
28578,2024-03-27 00:00:00
28579,2024-05-21 00:00:00
28580,2024-04-26 00:00:00
28581,2024-02-23 00:00:00
28582,2024-02-18 00:00:00
28583,2024-02-29 00:00:00
28584,2024-11-27 00:00:00
28585,2024-09-05 00:00:00
28586,2024-12-25 00:00:00
28587,2024-08-17 00:00:00
28588,2024-08-04 00:00:00
28589,2024-12-11 00:00:00
28590,2024-01-14 00:00:00
28591,2024-11-08 00:00:00
28592,2024-10-29 00:00:00
28593,2024-02-23 00:00:00
28594,2024-03-13 00:00:00
28595,2024-10-28 00:00:00
28596,2024-10-15 00:00:00
28597,2024-10-11 00:00:00
28598,2024-09-19 00:00:00
28599,2024-03-18 00:00:00
28600,2024-09-02 00:00:00
28601,2024-07-13 00:00:00
28602,2024-02-28 00:00:00
28603,2024-07-01 00:00:00
28604,2024-11-27 00:00:00
28605,2024-09-06 00:00:00
28606,2024-04-27 00:00:00
28607,2024-09-12 00:00:00
28608,2024-08-22 00:00:00
28609,2024-11-08 00:00:00
28610,2024-03-05 00:00:00
28611,2024-12-02 00:00:00
28612,2024-12-19 00:00:00
28613,2024-07-27 00:00:00
28614,2024-06-20 00:00:00
28615,2024-08-11 00:00:00
28616,2024-09-18 00:00:00
28617,2024-10-25 00:00:00
28618,2024-10-04 00:00:00
28619,2024-01-19 00:00:00
28620,2024-06-10 00:00:00
28621,2024-02-22 00:00:00
28622,2024-10-02 00:00:00
28623,2024-08-27 00:00:00
28624,2024-06-11 00:00:00
28625,2024-07-21 00:00:00
28626,2024-02-13 00:00:00
28627,2024-10-08 00:00:00
28628,2024-12-31 00:00:00
28629,2024-03-23 00:00:00
28630,2024-11-29 00:00:00
28631,2024-06-11 00:00:00
28632,2024-01-10 00:00:00
28633,2024-07-13 00:00:00
28634,2024-09-13 00:00:00
28635,2024-08-18 00:00:00
28636,2024-11-05 00:00:00
28637,2024-08-14 00:00:00
28638,2024-09-10 00:00:00
28639,2024-04-05 00:00:00
28640,2024-10-27 00:00:00
28641,2024-07-29 00:00:00
28642,2024-12-29 00:00:00
28643,2024-07-05 00:00:00
28644,2024-09-27 00:00:00
28645,2024-11-05 00:00:00
28646,2024-04-18 00:00:00
28647,2024-11-09 00:00:00
28648,2024-02-10 00:00:00
28649,2024-10-08 00:00:00
28650,2024-07-13 00:00:00
28651,2024-12-08 00:00:00
28652,2024-03-07 00:00:00
28653,2024-12-18 00:00:00
28654,2024-06-08 00:00:00
28655,2024-06-02 00:00:00
28656,2024-07-24 00:00:00
28657,2024-03-27 00:00:00
28658,2024-02-09 00:00:00
28659,2024-11-24 00:00:00
28660,2024-05-28 00:00:00
28661,2024-06-22 00:00:00
28662,2024-12-05 00:00:00
28663,2024-02-28 00:00:00
28664,2024-04-08 00:00:00
28665,2024-08-27 00:00:00
28666,2024-05-10 00:00:00
28667,2024-11-08 00:00:00
28668,2024-03-31 00:00:00
28669,2024-12-14 00:00:00
28670,2024-08-04 00:00:00
28671,2024-08-17 00:00:00
28672,2024-04-01 00:00:00
28673,2024-12-21 00:00:00
28674,2024-01-28 00:00:00
28675,2024-06-18 00:00:00
28676,2024-02-20 00:00:00
28677,2024-03-12 00:00:00
28678,2024-02-14 00:00:00
28679,2024-09-20 00:00:00
28680,2024-04-13 00:00:00
28681,2024-09-07 00:00:00
28682,2024-09-24 00:00:00
28683,2024-02-11 00:00:00
28684,2024-08-12 00:00:00
28685,2024-06-16 00:00:00
28686,2024-01-13 00:00:00
28687,2024-09-08 00:00:00
28688,2024-08-03 00:00:00
28689,2024-09-09 00:00:00
28690,2024-09-02 00:00:00
28691,2024-09-28 00:00:00
28692,2024-05-09 00:00:00
28693,2024-03-11 00:00:00
28694,2024-05-10 00:00:00
28695,2024-02-19 00:00:00
28696,2024-07-19 00:00:00
28697,2024-06-07 00:00:00
28698,2024-09-27 00:00:00
28699,2024-07-05 00:00:00
28700,2024-10-09 00:00:00
28701,2024-02-08 00:00:00
28702,2024-04-03 00:00:00
28703,2024-04-16 00:00:00
28704,2024-07-21 00:00:00
28705,2024-04-23 00:00:00
28706,2024-09-02 00:00:00
28707,2024-01-29 00:00:00
28708,2024-03-07 00:00:00
28709,2024-06-07 00:00:00
28710,2024-02-21 00:00:00
28711,2025-01-06 00:00:00
28712,2024-10-05 00:00:00
28713,2024-02-02 00:00:00
28714,2024-11-10 00:00:00
28715,2024-01-23 00:00:00
28716,2024-10-08 00:00:00
28717,2024-03-07 00:00:00
28718,2024-03-22 00:00:00
28719,2024-02-11 00:00:00
28720,2024-05-05 00:00:00
28721,2024-10-27 00:00:00
28722,2024-12-04 00:00:00
28723,2024-10-21 00:00:00
28724,2024-12-11 00:00:00
28725,2025-01-01 00:00:00
28726,2024-12-16 00:00:00
28727,2024-08-23 00:00:00
28728,2024-05-03 00:00:00
28729,2024-01-14 00:00:00
28730,2024-07-07 00:00:00
28731,2024-08-28 00:00:00
28732,2024-01-24 00:00:00
28733,2024-12-07 00:00:00
28734,2024-09-26 00:00:00
28735,2024-05-09 00:00:00
28736,2024-06-25 00:00:00
28737,2024-02-01 00:00:00
28738,2024-02-17 00:00:00
28739,2024-05-14 00:00:00
28740,2024-12-20 00:00:00
28741,2024-02-26 00:00:00
28742,2024-03-16 00:00:00
28743,2024-06-25 00:00:00
28744,2024-06-18 00:00:00
28745,2024-01-21 00:00:00
28746,2024-09-13 00:00:00
28747,2024-05-18 00:00:00
28748,2024-07-09 00:00:00
28749,2024-10-26 00:00:00
28750,2024-09-08 00:00:00
28751,2024-02-21 00:00:00
28752,2024-07-19 00:00:00
28753,2024-04-29 00:00:00
28754,2024-05-12 00:00:00
28755,2024-02-07 00:00:00
28756,2024-07-04 00:00:00
28757,2024-08-23 00:00:00
28758,2024-03-21 00:00:00
28759,2024-08-31 00:00:00
28760,2024-10-13 00:00:00
28761,2024-12-30 00:00:00
28762,2024-12-02 00:00:00
28763,2024-04-08 00:00:00
28764,2024-02-18 00:00:00
28765,2024-06-30 00:00:00
28766,2024-07-11 00:00:00
28767,2024-01-11 00:00:00
28768,2024-05-01 00:00:00
28769,2024-07-17 00:00:00
28770,2024-08-07 00:00:00
28771,2024-09-23 00:00:00
28772,2024-08-12 00:00:00
28773,2024-10-09 00:00:00
28774,2024-07-06 00:00:00
28775,2024-11-25 00:00:00
28776,2024-04-03 00:00:00
28777,2024-02-12 00:00:00
28778,2024-07-01 00:00:00
28779,2024-03-13 00:00:00
28780,2024-03-15 00:00:00
28781,2024-12-26 00:00:00
28782,2024-08-22 00:00:00
28783,2024-12-13 00:00:00
28784,2024-11-04 00:00:00
28785,2024-02-22 00:00:00
28786,2024-03-23 00:00:00
28787,2024-01-31 00:00:00
28788,2024-04-22 00:00:00
28789,2024-01-22 00:00:00
28790,2024-10-15 00:00:00
28791,2024-02-03 00:00:00
28792,2024-02-18 00:00:00
28793,2024-02-05 00:00:00
28794,2024-06-28 00:00:00
28795,2024-10-12 00:00:00
28796,2024-02-22 00:00:00
28797,2024-06-05 00:00:00
28798,2024-09-12 00:00:00
28799,2024-07-01 00:00:00
28800,2024-12-16 00:00:00
28801,2024-03-18 00:00:00
28802,2024-03-13 00:00:00
28803,2024-05-26 00:00:00
28804,2025-01-01 00:00:00
28805,2024-04-28 00:00:00
28806,2024-09-30 00:00:00
28807,2024-12-26 00:00:00
28808,2024-08-17 00:00:00
28809,2024-05-29 00:00:00
28810,2024-12-07 00:00:00
28811,2024-05-17 00:00:00
28812,2024-10-28 00:00:00
28813,2024-06-17 00:00:00
28814,2024-09-15 00:00:00
28815,2024-10-04 00:00:00
28816,2024-01-13 00:00:00
28817,2024-05-09 00:00:00
28818,2024-06-14 00:00:00
28819,2024-06-21 00:00:00
28820,2024-08-30 00:00:00
28821,2024-02-07 00:00:00
28822,2024-02-07 00:00:00
28823,2024-11-29 00:00:00
28824,2024-05-16 00:00:00
28825,2024-09-28 00:00:00
28826,2024-09-07 00:00:00
28827,2024-06-06 00:00:00
28828,2025-01-03 00:00:00
28829,2024-02-24 00:00:00
28830,2024-05-10 00:00:00
28831,2024-02-02 00:00:00
28832,2024-03-27 00:00:00
28833,2024-07-14 00:00:00
28834,2024-06-14 00:00:00
28835,2024-08-12 00:00:00
28836,2024-06-07 00:00:00
28837,2024-05-13 00:00:00
28838,2024-03-26 00:00:00
28839,2024-11-27 00:00:00
28840,2024-06-07 00:00:00
28841,2024-12-12 00:00:00
28842,2024-08-06 00:00:00
28843,2024-11-01 00:00:00
28844,2024-01-12 00:00:00
