PaymentID,OrderID,PaymentDate,Amount,PaymentMethod,PaymentStatus
19119,19119,2024-08-04,653.84,Credit,Pending
19120,19120,2024-03-24,1565.76,Cash,Pending
19121,19121,2024-03-04,1196.8400000000001,Credit,Pending
19122,19122,2024-01-14,1070.51,Bank Transfer,Paid
19123,19123,2024-11-12,370.55,Cash,Paid
19124,19124,2024-03-31,986.3199999999999,Credit,Paid
19125,19125,2024-01-08,1272.48,Bank Transfer,Paid
19126,19126,2024-08-17,1929.4,Cash,Pending
19127,19127,2024-10-17,427.79999999999995,Cash,Pending
19128,19128,2024-01-02,319.41,Credit,Pending
19129,19129,2024-12-13,1310.73,Cash,Pending
19130,19130,2024-02-04,377.34000000000003,Cash,Pending
19131,19131,2024-01-25,676.53,Bank Transfer,Paid
19132,19132,2024-12-12,859.56,Bank Transfer,Paid
19133,19133,2024-12-08,1780.5,Cash,Pending
19134,19134,2024-07-23,783.18,Bank Transfer,Pending
19135,19135,2024-11-19,540.7,Cash,Pending
19136,19136,2024-05-28,1027.0600000000002,Bank Transfer,Pending
19137,19137,2024-09-09,452.4,Credit,Paid
19138,19138,2024-01-08,408.28,Bank Transfer,Paid
19139,19139,2024-05-23,353.39,Bank Transfer,Paid
19140,19140,2024-04-11,868.5,Bank Transfer,Paid
19141,19141,2024-01-22,387.46,Cash,Pending
19142,19142,2024-11-24,1084.3899999999999,Credit,Paid
19143,19143,2024-07-24,747.3299999999999,Bank Transfer,Pending
19144,19144,2024-08-06,714.04,Bank Transfer,Pending
19145,19145,2024-04-11,1188.4099999999999,Bank Transfer,Pending
19146,19146,2024-06-16,114.0,Credit,Pending
19147,19147,2024-10-13,9.56,Bank Transfer,Pending
19148,19148,2024-06-23,1611.41,Credit,Pending
19149,19149,2024-05-31,1417.9099999999999,Cash,Paid
19150,19150,2024-06-04,680.44,Cash,Pending
19151,19151,2024-07-19,851.16,Bank Transfer,Paid
19152,19152,2024-08-08,1102.82,Cash,Paid
19153,19153,2024-02-26,1023.59,Credit,Paid
19154,19154,2024-10-07,863.61,Credit,Pending
19155,19155,2024-07-07,1469.6399999999999,Cash,Pending
19156,19156,2024-01-14,1216.5700000000002,Bank Transfer,Pending
19157,19157,2024-07-26,1393.13,Bank Transfer,Pending
19158,19158,2024-01-19,353.32,Bank Transfer,Pending
19159,19159,2024-03-17,143.45,Cash,Pending
19160,19160,2024-06-06,550.91,Credit,Paid
19161,19161,2024-04-10,748.18,Credit,Paid
19162,19162,2024-12-29,152.96,Bank Transfer,Pending
19163,19163,2024-12-26,724.49,Cash,Paid
19164,19164,2024-11-11,210.12,Cash,Paid
19165,19165,2024-08-15,1023.4300000000001,Cash,Pending
19166,19166,2024-11-11,82.8,Credit,Paid
19167,19167,2024-09-21,1209.71,Cash,Paid
19168,19168,2024-03-03,204.0,Cash,Pending
19169,19169,2024-01-30,1869.3600000000001,Credit,Pending
19170,19170,2024-09-10,310.05,Credit,Pending
19171,19171,2024-05-22,1089.4099999999999,Credit,Pending
19172,19172,2024-03-02,1242.69,Bank Transfer,Paid
19173,19173,2024-02-05,1489.81,Bank Transfer,Pending
19174,19174,2024-01-10,484.84999999999997,Bank Transfer,Paid
19175,19175,2024-12-01,646.72,Credit,Paid
19176,19176,2024-02-19,80.37,Bank Transfer,Pending
19177,19177,2024-08-11,1290.8600000000001,Credit,Pending
19178,19178,2024-12-03,419.98999999999995,Bank Transfer,Paid
19179,19179,2024-07-24,1037.71,Bank Transfer,Pending
19180,19180,2024-05-26,206.72,Bank Transfer,Pending
19181,19181,2024-01-26,1024.3,Credit,Pending
19182,19182,2024-08-11,29.58,Bank Transfer,Paid
19183,19183,2024-10-05,150.04,Cash,Pending
19184,19184,2024-10-21,716.7,Cash,Pending
19185,19185,2024-09-17,1313.7,Bank Transfer,Paid
19186,19186,2024-08-15,1322.09,Credit,Paid
19187,19187,2024-07-06,872.81,Cash,Paid
19188,19188,2024-08-24,1226.82,Credit,Paid
19189,19189,2024-04-08,1789.53,Credit,Pending
19190,19190,2024-06-13,879.6400000000001,Bank Transfer,Paid
19191,19191,2024-12-22,858.5600000000001,Credit,Paid
19192,19192,2024-03-06,49.14,Bank Transfer,Paid
19193,19193,2024-04-04,66.82,Bank Transfer,Paid
19194,19194,2024-08-02,175.56,Bank Transfer,Paid
19195,19195,2024-11-14,278.95,Cash,Pending
19196,19196,2024-11-07,2.54,Bank Transfer,Paid
19197,19197,2024-06-04,1375.21,Cash,Paid
19198,19198,2024-05-06,1183.5,Credit,Pending
19199,19199,2024-04-18,484.10999999999996,Cash,Paid
19200,19200,2024-11-24,891.03,Credit,Paid
19201,19201,2024-03-16,100.8,Bank Transfer,Paid
19202,19202,2024-02-13,190.65,Bank Transfer,Pending
19203,19203,2024-10-18,924.86,Credit,Pending
19204,19204,2024-12-11,1029.33,Cash,Pending
19205,19205,2024-05-07,1094.4,Cash,Paid
19206,19206,2024-07-21,216.66,Cash,Paid
19207,19207,2024-05-14,1384.26,Credit,Paid
19208,19208,2024-11-10,1640.38,Bank Transfer,Paid
19209,19209,2024-02-18,1656.69,Cash,Paid
19210,19210,2024-06-16,41.04,Credit,Paid
19211,19211,2024-05-25,1631.21,Cash,Paid
19212,19212,2024-03-23,123.52,Bank Transfer,Paid
19213,19213,2024-10-05,1142.36,Cash,Paid
19214,19214,2024-05-13,1005.67,Bank Transfer,Paid
19215,19215,2024-11-28,435.98,Bank Transfer,Paid
19216,19216,2024-04-19,635.48,Bank Transfer,Pending
19217,19217,2024-10-31,427.04,Credit,Pending
19218,19218,2024-04-10,1607.49,Bank Transfer,Pending
19219,19219,2024-12-30,71.37,Credit,Paid
19220,19220,2024-04-01,705.4399999999999,Cash,Paid
19221,19221,2024-01-15,578.2,Credit,Pending
19222,19222,2024-01-28,117.9,Bank Transfer,Paid
19223,19223,2024-07-27,1604.21,Cash,Paid
19224,19224,2024-04-19,1032.05,Cash,Pending
19225,19225,2024-02-24,1369.74,Cash,Paid
19226,19226,2024-09-20,354.38,Credit,Paid
19227,19227,2024-05-27,836.92,Cash,Pending
19228,19228,2024-09-04,1183.3400000000001,Cash,Pending
19229,19229,2024-05-29,235.68,Cash,Pending
19230,19230,2024-08-02,612.4200000000001,Credit,Pending
19231,19231,2024-06-14,547.59,Credit,Paid
19232,19232,2024-03-02,336.28,Cash,Pending
19233,19233,2024-02-16,987.4100000000001,Credit,Pending
19234,19234,2024-04-08,573.52,Credit,Pending
19235,19235,2024-02-21,1026.73,Bank Transfer,Paid
19236,19236,2024-07-14,521.03,Credit,Pending
19237,19237,2024-02-28,181.82,Bank Transfer,Pending
19238,19238,2024-08-15,857.26,Cash,Pending
19239,19239,2024-05-27,1507.98,Bank Transfer,Pending
19240,19240,2024-01-22,425.12,Credit,Paid
19241,19241,2024-11-24,2067.96,Credit,Pending
19242,19242,2024-06-27,432.0,Credit,Paid
19243,19243,2024-04-19,104.06,Credit,Paid
19244,19244,2024-02-24,164.32,Cash,Paid
19245,19245,2024-01-27,580.5,Cash,Paid
19246,19246,2024-05-16,402.27,Cash,Paid
19247,19247,2024-11-18,963.6600000000001,Bank Transfer,Paid
19248,19248,2024-03-13,208.68,Bank Transfer,Pending
19249,19249,2024-02-10,1073.74,Credit,Paid
19250,19250,2024-12-25,819.0699999999999,Bank Transfer,Pending
19251,19251,2024-01-28,310.89,Cash,Paid
19252,19252,2024-06-27,1581.3999999999999,Cash,Pending
19253,19253,2024-02-01,743.44,Bank Transfer,Paid
19254,19254,2024-06-05,1039.78,Cash,Pending
19255,19255,2024-01-06,486.93,Bank Transfer,Paid
19256,19256,2024-02-14,1019.49,Credit,Pending
19257,19257,2024-09-10,1832.73,Credit,Pending
19258,19258,2024-11-06,103.32,Cash,Paid
19259,19259,2024-03-14,180.18,Cash,Pending
19260,19260,2024-12-07,363.06,Credit,Pending
19261,19261,2024-07-23,923.78,Credit,Pending
19262,19262,2024-01-19,1449.6399999999999,Cash,Pending
19263,19263,2024-02-13,1623.86,Cash,Pending
19264,19264,2024-01-16,572.7,Credit,Paid
19265,19265,2024-11-16,239.4,Bank Transfer,Paid
19266,19266,2024-06-24,179.9,Bank Transfer,Pending
19267,19267,2024-08-17,1071.82,Credit,Paid
19268,19268,2024-01-14,227.37,Bank Transfer,Pending
19269,19269,2024-08-29,39.1,Bank Transfer,Paid
19270,19270,2024-10-14,245.01999999999998,Bank Transfer,Paid
19271,19271,2024-11-25,1467.06,Cash,Paid
19272,19272,2024-04-12,1625.45,Cash,Pending
19273,19273,2024-02-15,538.1600000000001,Bank Transfer,Pending
19274,19274,2024-09-22,703.6099999999999,Credit,Pending
19275,19275,2024-03-15,353.13,Cash,Pending
19276,19276,2024-03-29,981.73,Cash,Pending
19277,19277,2024-01-06,662.56,Credit,Paid
19278,19278,2024-03-18,904.15,Bank Transfer,Pending
19279,19279,2024-05-21,859.26,Bank Transfer,Paid
19280,19280,2024-11-21,139.75,Bank Transfer,Pending
19281,19281,2024-11-02,894.13,Credit,Pending
19282,19282,2024-11-25,463.1,Cash,Pending
19283,19283,2024-07-30,488.45,Cash,Paid
19284,19284,2024-01-15,601.44,Cash,Pending
19285,19285,2024-06-11,1092.63,Credit,Paid
19286,19286,2024-08-02,408.38,Bank Transfer,Paid
19287,19287,2024-01-23,1104.99,Credit,Paid
19288,19288,2024-11-08,997.0400000000001,Credit,Pending
19289,19289,2024-10-11,211.86,Credit,Pending
19290,19290,2024-03-16,789.85,Cash,Pending
19291,19291,2024-07-02,1570.49,Credit,Pending
19292,19292,2024-05-30,323.82,Credit,Paid
19293,19293,2024-06-30,297.36,Bank Transfer,Pending
19294,19294,2024-09-19,927.11,Bank Transfer,Pending
19295,19295,2024-10-30,452.0,Credit,Pending
19296,19296,2024-03-17,1539.6299999999999,Credit,Pending
19297,19297,2024-07-11,1091.89,Credit,Pending
19298,19298,2024-05-17,1364.88,Credit,Paid
19299,19299,2024-09-25,127.85,Cash,Pending
19300,19300,2024-02-17,1617.1399999999999,Credit,Pending
19301,19301,2024-03-19,1316.18,Credit,Pending
19302,19302,2024-09-02,1066.2,Cash,Pending
19303,19303,2024-08-31,1406.6699999999998,Bank Transfer,Pending
19304,19304,2024-02-26,252.99,Bank Transfer,Pending
19305,19305,2024-09-16,226.92,Credit,Paid
19306,19306,2024-05-16,695.74,Bank Transfer,Pending
19307,19307,2024-09-20,320.35,Cash,Pending
19308,19308,2024-10-18,90.0,Bank Transfer,Paid
19309,19309,2024-12-23,537.64,Cash,Pending
19310,19310,2024-05-28,547.3,Cash,Pending
19311,19311,2024-02-05,882.29,Cash,Pending
19312,19312,2024-10-18,2199.25,Cash,Paid
19313,19313,2024-07-04,111.12,Cash,Pending
19314,19314,2024-06-23,644.3599999999999,Credit,Pending
19315,19315,2024-11-08,772.71,Cash,Paid
19316,19316,2024-05-17,1230.42,Credit,Pending
19317,19317,2024-04-30,831.36,Credit,Paid
19318,19318,2024-02-27,1483.09,Cash,Paid
19319,19319,2024-01-25,1064.0,Credit,Pending
19320,19320,2024-07-09,484.24,Cash,Paid
19321,19321,2024-12-08,1227.61,Credit,Pending
19322,19322,2024-09-15,250.83,Bank Transfer,Pending
19323,19323,2024-05-28,2193.38,Cash,Pending
19324,19324,2024-11-18,1299.94,Credit,Pending
19325,19325,2024-07-13,1117.5,Credit,Pending
19326,19326,2024-12-04,884.43,Credit,Pending
19327,19327,2024-12-11,1247.73,Cash,Pending
19328,19328,2024-09-23,199.84,Bank Transfer,Paid
19329,19329,2024-05-23,631.31,Credit,Pending
19330,19330,2024-01-23,416.12,Bank Transfer,Paid
19331,19331,2024-10-03,1000.89,Bank Transfer,Paid
19332,19332,2024-08-07,832.1700000000001,Credit,Pending
19333,19333,2024-12-02,242.61,Credit,Pending
19334,19334,2024-05-05,451.93,Bank Transfer,Pending
19335,19335,2024-09-29,470.34,Credit,Pending
19336,19336,2024-06-12,136.0,Bank Transfer,Paid
19337,19337,2024-06-01,1326.3600000000001,Bank Transfer,Pending
19338,19338,2024-11-08,619.5699999999999,Bank Transfer,Pending
19339,19339,2024-02-09,1804.41,Credit,Pending
19340,19340,2024-09-26,1321.97,Bank Transfer,Paid
19341,19341,2024-01-28,538.58,Credit,Paid
19342,19342,2024-02-28,462.40999999999997,Cash,Paid
19343,19343,2024-08-11,246.45,Cash,Paid
19344,19344,2024-12-30,1677.68,Credit,Pending
19345,19345,2024-08-02,121.64999999999999,Credit,Pending
19346,19346,2024-01-14,575.85,Bank Transfer,Pending
19347,19347,2024-03-29,148.18,Credit,Paid
19348,19348,2024-09-30,1630.56,Bank Transfer,Paid
19349,19349,2024-09-28,484.02000000000004,Bank Transfer,Paid
19350,19350,2024-12-19,86.4,Bank Transfer,Paid
19351,19351,2024-03-06,1990.2599999999998,Credit,Pending
19352,19352,2024-10-04,1836.6399999999999,Bank Transfer,Paid
19353,19353,2024-10-28,438.14,Bank Transfer,Paid
19354,19354,2024-03-18,2680.3199999999997,Credit,Pending
19355,19355,2024-04-27,978.89,Cash,Pending
19356,19356,2024-06-08,731.9,Credit,Pending
19357,19357,2024-01-18,659.19,Bank Transfer,Pending
19358,19358,2024-03-16,914.4300000000001,Bank Transfer,Paid
19359,19359,2024-03-07,566.11,Cash,Paid
19360,19360,2024-11-17,702.35,Credit,Paid
19361,19361,2024-09-01,555.26,Bank Transfer,Paid
19362,19362,2024-06-24,284.52,Cash,Pending
19363,19363,2024-08-05,547.03,Cash,Paid
19364,19364,2024-12-19,228.39,Cash,Pending
19365,19365,2024-08-21,2491.52,Credit,Paid
19366,19366,2024-11-24,647.51,Cash,Paid
19367,19367,2024-05-26,1558.5700000000002,Credit,Pending
19368,19368,2024-12-14,813.6,Cash,Pending
19369,19369,2024-09-05,673.1200000000001,Bank Transfer,Paid
19370,19370,2024-08-05,827.0600000000001,Cash,Pending
19371,19371,2024-07-11,90.54,Bank Transfer,Pending
19372,19372,2024-10-02,442.25,Cash,Paid
19373,19373,2024-07-06,1812.1,Credit,Paid
19374,19374,2024-11-21,275.52,Bank Transfer,Paid
19375,19375,2024-01-09,396.72,Cash,Paid
19376,19376,2024-09-08,1049.93,Credit,Pending
19377,19377,2024-06-22,1384.07,Bank Transfer,Paid
19378,19378,2024-09-26,395.32,Cash,Paid
19379,19379,2024-04-30,936.56,Cash,Paid
19380,19380,2024-11-08,80.84,Credit,Paid
19381,19381,2024-02-19,179.56,Credit,Pending
19382,19382,2024-02-17,321.25,Credit,Pending
19383,19383,2024-10-22,221.88,Bank Transfer,Paid
19384,19384,2024-06-18,519.65,Cash,Paid
19385,19385,2024-08-18,389.0,Bank Transfer,Paid
19386,19386,2024-01-18,118.9,Cash,Pending
19387,19387,2024-11-29,999.61,Cash,Paid
19388,19388,2024-10-11,749.25,Cash,Pending
19389,19389,2024-10-13,545.74,Credit,Paid
19390,19390,2024-02-29,189.83,Credit,Pending
19391,19391,2024-04-09,565.11,Credit,Pending
19392,19392,2024-09-02,1212.17,Cash,Paid
19393,19393,2024-10-07,328.63,Bank Transfer,Pending
19394,19394,2024-05-05,116.16,Cash,Paid
19395,19395,2024-04-03,374.85,Bank Transfer,Pending
19396,19396,2024-05-29,332.29,Cash,Pending
19397,19397,2024-05-15,274.17,Bank Transfer,Pending
19398,19398,2024-01-10,721.32,Credit,Pending
19399,19399,2024-07-05,327.2,Bank Transfer,Paid
19400,19400,2024-03-23,847.3199999999999,Bank Transfer,Pending
19401,19401,2024-01-17,1167.9,Bank Transfer,Paid
19402,19402,2024-09-14,686.29,Cash,Pending
19403,19403,2024-06-08,1184.8400000000001,Credit,Pending
19404,19404,2024-09-12,1441.8999999999999,Credit,Paid
19405,19405,2024-08-15,1166.54,Cash,Pending
19406,19406,2024-07-14,619.56,Bank Transfer,Paid
19407,19407,2024-01-24,870.28,Bank Transfer,Paid
19408,19408,2024-02-25,1112.25,Credit,Paid
19409,19409,2024-10-27,954.23,Cash,Pending
19410,19410,2024-12-14,1313.85,Credit,Pending
19411,19411,2024-03-30,632.0,Credit,Pending
19412,19412,2024-03-19,17.04,Bank Transfer,Pending
19413,19413,2024-11-27,942.31,Credit,Paid
19414,19414,2024-11-24,1407.34,Bank Transfer,Pending
19415,19415,2024-09-27,1194.01,Bank Transfer,Pending
19416,19416,2024-10-08,265.67,Credit,Paid
19417,19417,2024-12-22,21.45,Credit,Paid
19418,19418,2024-03-04,631.9,Cash,Pending
19419,19419,2024-02-10,545.8299999999999,Cash,Paid
19420,19420,2024-01-13,1185.93,Credit,Paid
19421,19421,2024-01-04,1186.15,Bank Transfer,Paid
19422,19422,2024-12-06,613.47,Bank Transfer,Pending
19423,19423,2024-11-24,486.11,Bank Transfer,Paid
19424,19424,2024-03-09,935.78,Bank Transfer,Pending
19425,19425,2024-12-25,488.8,Bank Transfer,Paid
19426,19426,2024-12-10,1857.6,Cash,Pending
19427,19427,2024-11-25,511.30000000000007,Cash,Pending
19428,19428,2024-10-07,612.5,Credit,Pending
19429,19429,2024-07-26,712.02,Cash,Paid
19430,19430,2024-08-28,336.04,Cash,Paid
19431,19431,2024-04-19,104.13,Cash,Paid
19432,19432,2024-03-01,890.5899999999999,Cash,Paid
19433,19433,2024-07-26,1454.21,Credit,Pending
19434,19434,2024-08-05,250.42,Cash,Pending
19435,19435,2024-10-08,1034.67,Bank Transfer,Paid
19436,19436,2024-02-14,425.07000000000005,Bank Transfer,Paid
19437,19437,2024-03-09,1145.65,Bank Transfer,Pending
19438,19438,2024-12-30,984.33,Bank Transfer,Paid
19439,19439,2024-08-23,763.95,Cash,Pending
19440,19440,2024-07-16,742.66,Bank Transfer,Pending
19441,19441,2024-05-15,392.55999999999995,Cash,Paid
19442,19442,2024-01-30,2414.69,Cash,Pending
19443,19443,2024-02-01,118.9,Cash,Paid
19444,19444,2024-10-16,215.07,Credit,Pending
19445,19445,2024-06-29,2509.69,Cash,Paid
19446,19446,2024-07-09,473.44,Cash,Pending
19447,19447,2024-10-17,1677.87,Credit,Paid
19448,19448,2024-08-07,628.01,Credit,Paid
19449,19449,2024-07-09,341.7,Bank Transfer,Paid
19450,19450,2024-12-29,1259.7,Credit,Pending
19451,19451,2024-01-18,1624.02,Credit,Paid
19452,19452,2024-08-07,660.24,Cash,Paid
19453,19453,2024-11-04,154.14,Credit,Paid
19454,19454,2024-03-23,870.13,Bank Transfer,Pending
19455,19455,2024-05-26,799.5,Cash,Pending
19456,19456,2024-02-19,657.66,Cash,Pending
19457,19457,2024-11-30,2059.14,Credit,Pending
19458,19458,2024-10-02,862.94,Cash,Pending
19459,19459,2024-12-23,605.38,Bank Transfer,Paid
19460,19460,2024-01-05,819.18,Cash,Pending
19461,19461,2024-02-22,623.31,Credit,Paid
19462,19462,2024-05-01,1600.07,Cash,Pending
19463,19463,2024-03-01,962.62,Bank Transfer,Pending
19464,19464,2024-12-15,738.6600000000001,Bank Transfer,Paid
19465,19465,2024-04-14,560.7,Credit,Paid
19466,19466,2024-07-14,368.03999999999996,Cash,Pending
19467,19467,2024-09-21,50.74,Bank Transfer,Pending
19468,19468,2024-12-30,427.77,Cash,Pending
19469,19469,2024-06-25,248.05,Credit,Pending
19470,19470,2024-12-03,801.24,Bank Transfer,Paid
19471,19471,2024-05-13,445.57,Bank Transfer,Paid
19472,19472,2024-11-23,738.7,Cash,Pending
19473,19473,2024-02-02,1391.92,Credit,Pending
19474,19474,2024-08-18,551.04,Credit,Paid
19475,19475,2024-12-17,217.29,Bank Transfer,Paid
19476,19476,2024-05-12,16.62,Credit,Paid
19477,19477,2024-03-19,1876.6200000000001,Bank Transfer,Paid
19478,19478,2024-12-03,722.0899999999999,Credit,Pending
19479,19479,2024-01-02,218.45,Credit,Pending
19480,19480,2024-10-17,554.24,Credit,Pending
19481,19481,2024-12-21,314.06,Cash,Paid
19482,19482,2024-04-17,672.84,Credit,Paid
19483,19483,2024-02-23,523.55,Cash,Pending
19484,19484,2024-07-21,993.3499999999999,Bank Transfer,Pending
19485,19485,2024-08-12,243.0,Bank Transfer,Pending
19486,19486,2024-08-08,875.78,Bank Transfer,Pending
19487,19487,2024-05-05,105.45,Bank Transfer,Paid
19488,19488,2024-10-09,846.24,Cash,Pending
19489,19489,2024-11-15,1589.99,Credit,Paid
19490,19490,2024-02-13,953.4100000000001,Credit,Paid
19491,19491,2024-11-24,187.47,Cash,Pending
19492,19492,2024-06-25,1096.54,Bank Transfer,Paid
19493,19493,2024-01-15,1757.8200000000002,Credit,Paid
19494,19494,2024-05-11,1975.61,Bank Transfer,Paid
19495,19495,2024-01-27,142.08,Credit,Pending
19496,19496,2024-10-07,1123.6599999999999,Bank Transfer,Paid
19497,19497,2024-04-01,931.3699999999999,Bank Transfer,Pending
19498,19498,2024-12-24,1131.74,Bank Transfer,Paid
19499,19499,2024-02-13,103.38,Credit,Pending
19500,19500,2024-08-10,313.2,Bank Transfer,Paid
19501,19501,2024-02-03,634.37,Bank Transfer,Pending
19502,19502,2024-10-07,1077.29,Cash,Paid
19503,19503,2024-11-07,993.86,Cash,Paid
19504,19504,2024-03-19,1321.6599999999999,Cash,Pending
19505,19505,2024-09-08,837.6800000000001,Cash,Pending
19506,19506,2024-05-22,1152.38,Credit,Paid
19507,19507,2024-06-19,641.4,Bank Transfer,Paid
19508,19508,2024-06-03,522.4399999999999,Credit,Pending
19509,19509,2024-12-02,507.12,Cash,Paid
19510,19510,2024-01-07,954.3499999999999,Cash,Paid
19511,19511,2024-02-06,789.27,Cash,Pending
19512,19512,2024-01-05,100.12,Bank Transfer,Paid
19513,19513,2024-07-30,678.04,Credit,Paid
19514,19514,2024-06-23,2795.7400000000002,Bank Transfer,Pending
19515,19515,2024-03-05,937.29,Bank Transfer,Paid
19516,19516,2024-03-01,488.36,Bank Transfer,Paid
19517,19517,2024-02-10,659.59,Cash,Pending
19518,19518,2024-04-11,1390.21,Bank Transfer,Pending
19519,19519,2024-11-09,1200.4,Bank Transfer,Paid
19520,19520,2024-09-16,1656.83,Cash,Pending
19521,19521,2024-03-20,566.25,Bank Transfer,Pending
19522,19522,2024-02-26,801.0300000000001,Bank Transfer,Paid
19523,19523,2024-09-12,1082.82,Bank Transfer,Paid
19524,19524,2024-06-05,727.44,Bank Transfer,Paid
19525,19525,2024-03-28,741.82,Credit,Paid
19526,19526,2024-07-22,242.2,Credit,Pending
19527,19527,2024-12-28,719.88,Bank Transfer,Paid
19528,19528,2024-07-03,544.5600000000001,Credit,Paid
19529,19529,2024-12-16,424.49,Cash,Paid
19530,19530,2024-06-15,990.03,Credit,Paid
19531,19531,2024-03-03,167.33,Cash,Paid
19532,19532,2024-09-08,216.54,Credit,Paid
19533,19533,2024-06-23,1228.83,Bank Transfer,Pending
19534,19534,2024-10-11,37.8,Cash,Paid
19535,19535,2025-01-02,71.5,Bank Transfer,Pending
19536,19536,2024-10-20,825.81,Cash,Pending
19537,19537,2024-05-15,153.72,Cash,Paid
19538,19538,2025-01-01,181.92000000000002,Credit,Pending
19539,19539,2024-11-22,1746.84,Cash,Paid
19540,19540,2024-05-12,306.15,Cash,Paid
19541,19541,2024-12-16,1314.4,Bank Transfer,Paid
19542,19542,2024-07-03,403.62,Cash,Pending
19543,19543,2024-06-21,649.96,Cash,Pending
19544,19544,2024-04-24,42.12,Bank Transfer,Paid
19545,19545,2024-05-14,645.8299999999999,Bank Transfer,Paid
19546,19546,2024-11-07,1632.38,Bank Transfer,Pending
19547,19547,2024-03-02,815.74,Bank Transfer,Pending
19548,19548,2024-09-27,1093.64,Credit,Pending
19549,19549,2024-01-12,703.27,Cash,Pending
19550,19550,2024-07-25,1076.18,Bank Transfer,Paid
19551,19551,2024-10-15,392.84999999999997,Cash,Paid
19552,19552,2024-01-18,57.13,Cash,Pending
19553,19553,2024-04-24,946.72,Cash,Paid
19554,19554,2024-10-13,597.04,Cash,Pending
19555,19555,2024-01-15,723.04,Credit,Pending
19556,19556,2024-03-21,1161.2,Cash,Pending
19557,19557,2024-09-07,480.38,Cash,Pending
19558,19558,2024-04-28,304.71999999999997,Credit,Pending
19559,19559,2024-05-03,24.64,Bank Transfer,Pending
19560,19560,2024-10-05,841.59,Credit,Paid
19561,19561,2024-04-24,9.42,Bank Transfer,Pending
19562,19562,2024-05-05,575.88,Credit,Paid
19563,19563,2024-03-23,1418.44,Cash,Paid
19564,19564,2024-04-18,1930.36,Cash,Pending
19565,19565,2024-08-14,1271.01,Credit,Paid
19566,19566,2024-01-08,451.24,Credit,Paid
19567,19567,2024-11-20,1313.6100000000001,Credit,Pending
19568,19568,2024-02-12,805.61,Cash,Pending
19569,19569,2024-10-08,1232.75,Bank Transfer,Pending
19570,19570,2024-09-25,411.96000000000004,Bank Transfer,Pending
19571,19571,2024-06-11,368.34,Credit,Paid
19572,19572,2024-12-18,1497.06,Cash,Paid
19573,19573,2024-12-11,806.14,Credit,Paid
19574,19574,2024-02-15,1046.3400000000001,Cash,Paid
19575,19575,2024-11-23,406.85,Cash,Paid
19576,19576,2024-12-25,2248.3199999999997,Credit,Pending
19577,19577,2024-12-27,661.45,Credit,Pending
19578,19578,2024-10-30,1398.59,Cash,Paid
19579,19579,2024-02-04,2033.64,Bank Transfer,Paid
19580,19580,2024-02-02,343.52,Cash,Pending
19581,19581,2024-02-18,434.01,Cash,Pending
19582,19582,2024-03-31,812.15,Bank Transfer,Pending
19583,19583,2024-09-01,292.04,Credit,Pending
19584,19584,2024-10-07,608.6700000000001,Bank Transfer,Pending
19585,19585,2024-02-25,1121.1,Bank Transfer,Paid
19586,19586,2024-11-27,198.07999999999998,Cash,Paid
19587,19587,2024-03-28,1405.69,Credit,Paid
19588,19588,2024-04-15,1639.6,Bank Transfer,Pending
19589,19589,2024-04-18,1051.0,Bank Transfer,Pending
19590,19590,2024-08-13,988.03,Cash,Paid
19591,19591,2024-10-22,209.22,Cash,Pending
19592,19592,2024-02-06,1760.24,Credit,Paid
19593,19593,2024-12-03,1706.24,Cash,Pending
19594,19594,2024-09-05,440.0,Cash,Paid
19595,19595,2024-12-16,301.04,Credit,Paid
19596,19596,2024-05-23,1439.3,Bank Transfer,Paid
19597,19597,2024-01-13,587.12,Cash,Pending
19598,19598,2024-10-24,128.05,Bank Transfer,Pending
19599,19599,2024-09-20,834.7,Cash,Paid
19600,19600,2024-10-08,245.7,Bank Transfer,Pending
19601,19601,2024-08-02,1236.26,Credit,Pending
19602,19602,2024-12-13,1659.26,Cash,Paid
19603,19603,2024-02-28,938.67,Credit,Paid
19604,19604,2024-05-22,1077.1100000000001,Bank Transfer,Paid
19605,19605,2024-03-29,709.53,Credit,Pending
19606,19606,2024-10-04,1055.07,Bank Transfer,Paid
19607,19607,2024-12-02,993.4899999999999,Bank Transfer,Pending
19608,19608,2024-05-26,1640.02,Cash,Pending
19609,19609,2024-03-09,498.34,Bank Transfer,Pending
19610,19610,2024-09-03,660.82,Cash,Paid
19611,19611,2024-11-19,1363.74,Cash,Paid
19612,19612,2024-07-12,592.02,Credit,Paid
19613,19613,2024-11-26,421.56,Bank Transfer,Paid
19614,19614,2024-02-06,918.12,Credit,Pending
19615,19615,2024-02-26,977.73,Credit,Pending
19616,19616,2024-09-09,902.02,Cash,Paid
19617,19617,2024-12-11,491.39000000000004,Cash,Pending
19618,19618,2024-07-20,889.78,Cash,Pending
19619,19619,2024-11-15,1547.71,Cash,Pending
19620,19620,2024-11-20,1047.8500000000001,Credit,Paid
19621,19621,2024-04-21,939.1800000000001,Credit,Pending
19622,19622,2024-07-15,1451.56,Credit,Paid
19623,19623,2024-12-27,335.0,Bank Transfer,Paid
19624,19624,2024-08-17,416.14,Cash,Pending
19625,19625,2024-01-20,450.0,Cash,Pending
19626,19626,2024-12-22,864.5600000000001,Cash,Paid
19627,19627,2024-12-24,1240.6100000000001,Credit,Paid
19628,19628,2024-03-09,2129.92,Cash,Paid
